ARTIST,CONTRIBUTING ARTIST,TITLE,KEY,BPM,TYPE,YEAR
My Chemical Romance,,Mama,G,209.0,Western,2006.0
Grimes,,California,F#,204.0,Western,2015.0
Arcade Fire,,Ready To Start,A,191.0,Western,2011.0
Demi Lovato,,Mr Hughes,C,188.0,Western,2015.0
My Chemical Romance,,Vampire Money,B,184.0,Western,2010.0
AURORA,,Conqueror,C,184.0,Western,2016.0
Mike Posner,,Jade,G,182.0,Western,2016.0
Grimes,,Belly of the Beat,F,180.0,Western,2015.0
Arctic Monkeys,,One for the Road,G,180.0,Western,2013.0
Panic! At The Disco,,LA Devotee,E,176.0,Western,2016.0
My Chemical Romance,,The end.,G,175.0,Western,2006.0
Cher Lloyd,,Activated,G,175.0,Western,2016.0
Evanescence,,Going Under,D,175.0,Western,2003.0
My Chemical Romance,,Disenchated,D,174.0,Western,2006.0
twenty one pilots,,Migraine,C,174.0,Western,2013.0
My Chemical Romance,,I Don't Love You,C,170.0,Western,2006.0
Beyoncé,,XO,C,170.0,Western,2014.0
Machine Gun Kelly,Hailee Steinfeld,At My Best,A#,170.0,Western,2017.0
Mike Posner,,One Hell Of A Song,F,170.0,Western,2016.0
twenty one pilots,,Semi-Automatic,A,170.0,Western,2013.0
Panic! At The Disco,,I Write Sins Not Tragedies,C,170.0,Western,2005.0
Florence + The Machine,,Delilah,C,170.0,Western,2015.0
Melanie Martinez,,You Love I (Made 2013/Leaked ??),A#,170.0,Western,2013.0
My Chemical Romance,,Na Na Na (Na Na Na Na Na Na Na Na Na),B,166.0,Western,2010.0
twenty one pilots,,Polarize,A,165.0,Western,2015.0
twenty one pilots,,The Judge,C,165.0,Western,2015.0
Justin Bieber,,Pray,B,164.0,Western,2010.0
That Poppy,,Everybody Wants To Be Poppy,D#,164.0,Western,2015.0
Avril Lavigne,,Girlfriend,D,164.0,Western,2007.0
AURORA,,Running With The Wolves,F,164.0,Western,2015.0
Eminem,,Sing For The Moment,G#,164.0,Western,2002.0
My Chemical Romance,,Party Poison,G,163.0,Western,2010.0
Justin Bieber,,Mistletoe,A,162.0,Western,2011.0
Nicki Minaj,,HOV Lane,D#,162.0,Western,2012.0
AURORA,,Black Water Lilies,B,162.0,Western,2016.0
Fergie,,M.I.L.F. $,C,161.0,Western,2016.0
twenty one pilots,,Lane Boy,C,160.5,Western,2015.0
Taylor Swift,,Shake It Off,G,160.38,Western,2014.0
Selena Gomez, ,Come & Get It,A#,160.0,Western,2013.0
Shawn Mendes,,Bring It Back,D,160.0,Western,2015.0
Mariah Carey,,Always Be My Baby,E,160.0,Western,1995.0
Katy Perry,,Wide Awake,F,160.0,Western,2012.0
Britney Spears,,Perfume,D#,160.0,Western,2014.0
Beyoncé,,Halo,A,160.0,Western,2009.0
Wiz Khalifa,Charlie Puth,See You Again,A#,160.0,Western,2015.0
Pharrell Williams,,Happy,G#,160.0,Western,2014.0
5 Seconds of Summer,,She Looks So Perfect,E,160.0,Western,2014.0
ZAYN,,dRuNk,G#,160.0,Western,2016.0
A Great Big World,(Solo)/FUTURISTIC,Hold Each Other,A#,160.0,Western,2015.0
Taylor Swift,Future & Ed Sheeran,Endgame,C,159.0,Western,2017.0
Meghan Trainor,,Dear Future Husband,C#,159.0,Western,2015.0
Post Malone,,A Thousand Bad Times,F#,159.0,Western,2017.0
Taylor Swift,,Last Kiss,A#,158.93,Western,2010.0
Charli XCX,,Party 4 U,C#,158.92,Western,2020.0
Avril Lavigne,,Losing Grip,B,158.3,Western,2002.0
Taylor Swift,Haim,"No Body, No Crime",A#,158.2,Western,2020.0
Lana Del Rey,,The Greatest,F,158.0,Western,2019.0
Taylor Swift,Original/Taylor's Version,Today Was A Fairytale,G,158.0,Western,2008.0
Hailee Steinfeld,(Solo)/DNCE,Rock Bottom,G#,158.0,Western,2015.0
Lana Del Rey,,Venice Bitch,C,158.0,Western,2018.0
Miley Cyrus ,,WTF Do I Know,G,158.0,Western,2020.0
Halsey,Dominic Fike,Dominic Interlude,F,158.0,Western,2020.0
Katy Perry,,Not The End Of The World,F,158.0,Western,2020.0
Lizzo,,Truth Hurts,C,158.0,Western,2019.0
Taylor Swift,,Begin Again,G,158.0,Western,2012.0
Stevie Wonder,Ariana Grande,Faith,B,158.0,Western,2016.0
Tori Kelly,,Art of Letting You Go,G,158.0,Western,2015.0
NCT 127  ,,MAD DOG,C,158.0,Western,2020.0
Lana Del Rey,,How to disappear,A,158.0,Western,2019.0
Ed Sheeran,,Thinking Out Loud,D,158.0,Western,2015.0
MARINA,,Bubblegum Bitch,D#,158.0,Western,2012.0
Grace VanderWaal,,Clay,G,158.0,Western,2016.0
Big Sean,Kanye West & John Legend,One Man Can Change The World,F#,158.0,Western,2015.0
Sam Hunt,,Ex To See,C#,158.0,Western,2014.0
Fall Out Boy,,Jet Pack Blues,G,158.0,Western,2015.0
Adele,,Hello,G#,158.0,Western,2015.0
Taylor Swift,,Long Story Short,C,158.0,Western,2020.0
Jonas Brothers,,Cool,G,158.0,Western,2019.0
Sam Hunt,,Take Your Time,B,158.0,Western,2014.0
Taylor Swift,,London Boy,F#,158.0,Western,2019.0
BTS,,00:00 (Zero O'Clock),C#,158.0,Western,2020.0
Zara Larsson,,Stick With You,D#,157.0,Western,2021.0
One Direction,,Midnight Memories,E,157.0,Western,2014.0
Rihanna,,American Oxygen,D,157.0,Western,2015.0
Taylor Swift,,Holy Ground,E,157.0,Western,2012.0
Troye Sivan,,Touch,F#,156.3,Western,2015.0
Grimes,,Flesh without Blood,D#,156.0,Western,2015.0
Halsey,,929,D,156.0,Western,2020.0
Birdy,,Strange Birds,A#,156.0,Western,2017.0
Shawn Mendes,,Strings,B,156.0,Western,2015.0
Demi Lovato,,Only Forever,B,156.0,Western,2017.0
Taylor Swift,,A Perfectly Good Heart,E,156.0,Western,2006.0
Sam Hunt,,Single For The Summer,B,156.0,Western,2014.0
Panic! At The Disco,,"The Good, The Bad And The Dirty",A#,156.0,Western,2016.0
Shawn Mendes,Astrid,Air,C,156.0,Western,2015.0
Ariana Grande,Big Sean,Right There,G,156.0,Western,2013.0
Lana Del Rey,,Norman fucking Rockwell,C,156.0,Western,2019.0
Olivia Rodrigo,,Hope Ur Ok,C,156.0,Western,2021.0
Cruel Youth,,Mr. Watson,G,156.0,Western,2016.0
Ariana Grande,,Just A Little Bit Of Your Heart,A,156.0,Western,2014.0
Avril Lavigne,,Complicated,F,156.0,Western,2002.0
Bruno Mars,,Our First Time,F,156.0,Western,2010.0
Lorde,,Liability (Reprise),C,156.0,Western,2017.0
Bruno Mars,,Show Me,C,156.0,Western,2012.0
Alessia Cara,,Stars,D,156.0,Western,2015.0
Panic! At The Disco,,This Is Gospel,D,156.0,Western,2013.0
Florence + The Machine,,Mother,C,156.0,Western,2015.0
Bastille,,Goosebumps,A,156.0,Western,2020.0
Ellie Goulding,,On My Mind,F,155.0,Western,2015.0
Zara Larsson,,WOW,A,155.0,Western,2021.0
My Chemical Romance,,The Sharpest Lives,E,155.0,Western,2006.0
My Chemical Romance,,Sleep,D#,155.0,Western,2006.0
Lil Uzi Vert,,XO Tour Llif3,D,155.0,Western,2017.0
Kim Petras,,Death By Sex,F,155.0,Western,2019.0
My Chemical Romance,,S/C/A/R/E/C/R/O/W,D,155.0,Western,2010.0
Hollywood Undead,,Tendancies,F,155.0,Western,2011.0
Paramore,,Grudges,D,155.0,Western,2017.0
Pentatonix,,Sing,F#,155.0,Western,2015.0
Nicki Minaj,,Come On A Cone,E,154.0,Western,2012.0
Halsey,SUGA From BTS,SUGA' Interlude,C,154.0,Western,2020.0
One Direction,,Steal My Girl,A#,154.0,Western,2014.0
Gabbie Hanna,,Satellite ,D,154.0,Western,2017.0
Taylor Swift,,I Knew You Were Trouble,F#,154.0,Western,2012.0
Little Mix,Sean Paul/Solo,Hair,G,154.0,Western,2016.0
Dizzy,,In Time,C,154.0,Western,2018.0
Sam Hunt,,Cop Car,C,154.0,Western,2014.0
Birdy,,The Same,D,153.0,Western,
Rihanna,,Higher,A#,153.0,Western,2016.0
Niall Horan,,Everywhere ,D,153.0,Western,2020.0
Selena Gomez & The Scene,,Intuition,G,153.0,Western,2010.0
Zendaya,,Putcha Body Down,G,153.0,Western,2013.0
Noah Cyrus,Labrinth,Make Me (Cry),C,153.0,Western,2016.0
Taylor Swift,,Tim Mcgraw,C,152.0,Western,2006.0
Jonas Brothers,,Every Single Time,D,152.0,Western,2019.0
Dua Lipa ,,Garden,C#,152.0,Western,2018.0
Avril Lavigne,,I'm With You,A,152.0,Western,2002.0
Ed Sheeran,,I See Fire,C#,152.0,Western,2013.0
Nick Jonas,,Chains,D#,152.0,Western,2015.0
Ed Sheeran,Travis Scott,Antisocial,C#,152.0,Western,2019.0
Taylor Swift,,Closure,A,152.0,Western,2020.0
Megan Thee Stallion,Lil Durk,Movie,B,152.0,Western,2020.0
Fall Out Boy,,My Songs Know What You Did In The Dark,F,152.0,Western,2013.0
Rihanna,,Same Ol' Mistakes,D#,152.0,Western,2016.0
Zara Larsson,,What Happens Here,F,152.0,Western,2021.0
Ke$ha,,High Road,D#,152.0,Western,2020.0
Dua Lipa ,,Room For 2,A,152.0,Western,2018.0
Lana Del Rey,,Mariners Apartment Complex,E,152.0,Western,2018.0
5 Seconds of Summer,,End Up Here,D#,152.0,Western,2014.0
Zara Larsson,Young Thug,Talk About Love,B,152.0,Western,2021.0
Ariana Grande,,Bloodline,F,152.0,Western,2019.0
Blackpink,,Pretty Savage,C,152.0,Western,2020.0
Maejor Ali,Justin Bieber,Lolly,G#,152.0,Western,2013.0
The Weeknd ,,Missed You,G#,152.0,Western,2020.0
Lizzo,,Jerome,D#,151.05,Western,2019.0
Jason Mraz,,I'm Yours,B,151.0,Western,2010.0
Bruno Mars,Damian Marley,Liquor Store Blues,E,151.0,Western,2010.0
Conan Gray,,Checkmate,C#,151.0,Western,2020.0
Twenty One Pilots,,Smithereens,F#,151.0,Western,2018.0
Charli XCX,,Vroom Vroom,B,151.0,Western,2016.0
Taylor Swift,,Mary's Song (Oh My My My),D,151.0,Western,2006.0
Billie Eilish,,you should see me in a crown,B,150.5,Western,2019.0
Ellie Goulding,,Holding On For Life,A,150.41,Western,2015.0
Fall Out Boy,,Uma Thurman,G,150.0,Western,2015.0
Avril Lavigne,,What The Hell,A,150.0,Western,2010.0
Ellie Goulding,Juice Wrld,Hate Me,G#,150.0,Western,2019.0
Kendrick Lamar,,HUMBLE.,F#,150.0,Western,2017.0
Taylor Swift,,Tolerate It,A,150.0,Western,2020.0
BØRNS,,The Emotion,B,150.0,Western,2015.0
Nicki Minaj,Ciara,I'm Legit,B,150.0,Western,2012.0
Taylor Swift,,Daylight,C,150.0,Western,2019.0
Katy Perry,(Solo)/Kanye West,E.T.,G#,150.0,Western,2011.0
The Chainsmokers,,Kills You Slowly,E,150.0,Western,2019.0
Post Malone,Young Thug,Goodbyes,F,150.0,Western,2017.0
Louis Tomlinson,Bebe Rexha,Back To You,D#,150.0,Western,2017.0
Ke$ha,,Tonight,F,150.0,Western,2020.0
Gabbie Hanna,,Out Loud,F,150.0,Western,2017.0
twenty one pilots,,Screen,C,150.0,Western,2013.0
Nicki Minaj,2 Chainz,Beez In The Trap,E,150.0,Western,2012.0
Mariah Carey,,All I Want For Christmas Is You,G,150.0,Western,1994.0
Cash Cash,Christina Perri,Hero,E,150.0,Western,2016.0
Katy Perry,,If You Can Afford Me,F#,150.0,Western,2008.0
Avril Lavigne,,Sk8ter Boi,D,150.0,Western,2002.0
The Weeknd ,,Ordinary Life,A#,150.0,Western,2016.0
Kyle,Lil Yachty,iSpy,C,150.0,Western,2017.0
Billie Eilish,,When i Was Older,D,150.0,Western,2019.0
NCT 127  ,,NonStop,D#,150.0,Western,2020.0
ATEEZ,,INCEPTION,G,150.0,Western,2020.0
Ariana Grande,,NASA,F#,150.0,Western,2019.0
5 Seconds of Summer,,Don't Stop,D#,150.0,Western,2014.0
Selena Gomez,Rauw Alejandro,Baila Conmigo,F,150.0,Western,2021.0
ATEEZ,,TO THE BEAT,D#,150.0,Western,2020.0
Ellie Goulding,,Figure 8,A#,150.0,Western,2014.0
P!nk,,You Get My Love,C,150.0,Western,2017.0
Post Malone,Dababy,Enemies,F#,150.0,Western,2017.0
Jessie J,Ariana Grande & Nicki Minaj,Bang Bang,C,150.0,Western,2014.0
Future,,Mask Off,F,150.0,Western,2017.0
Nicki Minaj,,Young Forever,E,150.0,Western,2012.0
Taylor Swift,,Miss Americana & The Heartbreak Prince,D,150.0,Western,2019.0
Twenty One Pilots,,Neon Gravestones,D,150.0,Western,2018.0
Lorde,,Liability,C#,150.0,Western,2017.0
Katy Perry,,Fingerprints,D,150.0,Western,2008.0
Lauv,,Believed,D,150.0,Western,2020.0
twenty one pilots,,Ode To Sleep,G,150.0,Western,2013.0
Sam Hunt,,Speakers ,A,150.0,Western,2014.0
Charli XCX,,Anthems,A,150.0,Western,2020.0
Linkin Park,Kiiara,Heavy,A,150.0,Western,2017.0
Liam Payne,,Heart Meet Break,A,150.0,Western,2019.0
Bruno Mars,,It Will Rain,D,150.0,Western,2012.0
Demi Lovato,Noah Cyrus,Easy,B,150.0,Western,2021.0
Lorde,,Hard Feelings,B,150.0,Western,2017.0
Olivia Rodrigo,,Traitor,D#,150.0,Western,2021.0
Demi Lovato,,Dancing With The Devil,D#,150.0,Western,2021.0
Madonna,Nicki Minaj,Bitch I'm Madonna,F#,150.0,Western,2015.0
Oh Wonder,,Shark,D,150.0,Western,2015.0
Selena Gomez,,People You Know ,B,150.0,Western,2020.0
Ariana Grande,,"Nobody Does It Better (Leaked May 17, 2016)",C,150.0,Western,2013.0
Taylor Swift,,Peace,F,150.0,Western,2020.0
BTS,,Interlude:Shadow,C,150.0,Western,2020.0
Chloe X Halle,,ROYL,C,150.0,Western,2020.0
Taylor Swift,,So It Goes,D,150.0,Western,2017.0
BAEKHYUN,,Candy,D,150.0,Western,2020.0
twenty one pilots,,Ride,F#,150.0,Western,2015.0
Bridgit Mendler,,Library,D,150.0,Western,2016.0
Evanescence,,My Immortal,A,149.75,Western,2009.0
Ellie Goulding,,Paradise,F,149.32,Western,2015.0
SOPHIE,,Infatuation,A#,149.0,Western,2018.0
Kelly Clarkson,,Heartbeat Song,F#,149.0,Western,2015.0
Halsey,,Roman Holiday,F,149.0,Western,2015.0
Hollywood Undead,,Been To Hell,G,149.0,Western,2011.0
Charlie Puth,Boyz II Men,If You Leave Me Now,D,148.1,Western,2018.0
The Weeknd,,Attention,G,148.0,Western,2016.0
Pentatonix,,Rose Gold,F,148.0,Western,2015.0
Taylor Swift,"Colbie Caillat, Original/Taylor's Version",Breathe ,C#,148.0,Western,2008.0
The Weeknd ,,Snowchild,C,148.0,Western,2020.0
Taylor Swift,,If This Was A Movie,E,148.0,Western,2010.0
Kygo,OneRepublic,Lose Somebody,C#,148.0,Western,2020.0
Shawn Mendes,,Mercy,D,148.0,Western,2016.0
Echosmith,,Let's Love,C,148.0,Western,2015.0
Dizzy,,Pretty Thing,D,148.0,Western,2018.0
Ariana Grande,,Everytime,C#,148.0,Western,2018.0
Halsey,,The Prologue,A#,148.0,Western,2017.0
Post Malone,,Internet,C,148.0,Western,2017.0
Finneas,,I Don't Miss You At All,E,148.0,Western,2019.0
Mike Posner,,I Took A Pill In Ibiza (Original),A#,148.0,Western,2016.0
Niall Horan,,Arms Of Stranger,B,148.0,Western,2020.0
Taylor Swift,,The Last Great American Dynasty,G,148.0,Western,2020.0
Calvin Harris,"Jessie Reyez, Funk Wav",Hard To Love,A,148.0,Western,2017.0
Jessie J,,Flashlight,F,148.0,Western,2015.0
Fetty Wap,,Trap Queen,C,148.0,Western,2015.0
Lauv,,Changes,D,148.0,Western,2020.0
Melanie Martinez,,Drama Club,D#,148.0,Western,2019.0
Niall Horan,,Black And White,D,148.0,Western,2020.0
Demi Lovato,,Old Ways,A#,147.46,Western,2015.0
Demi Lovato,,Stars,D,147.46,Western,2015.0
MARINA,,The Outsider,C,147.0,Western,2010.0
BTS,,Black Swan,F,147.0,Western,2020.0
Halsey,,Sorry,G#,147.0,Western,2017.0
Dua Lipa,,Physical,C,147.0,Western,2020.0
CupcaKKe,,Lime,F#,147.0,Western,2016.0
Bridgit Mendler,,Snap My Fingers,D#,147.0,Western,2016.0
Katy Perry,,Thinking of You,E,147.0,Western,2009.0
Avril Lavigne,,Too Much To Ask ,G,146.9,Western,2002.0
Dizzy,,Swim,F#,146.0,Western,2018.0
Taylor Swift,,I Almost Do,E,146.0,Western,2012.0
Ke$ha,,Praying,A#,146.0,Western,2017.0
Rina Sawayama,,Chosen Family,E,146.0,Western,2020.0
Jonas Brothers,,Used To Be,F#,146.0,Western,2019.0
AURORA,,Daydreamer,A#,146.0,Western,2019.0
Tori Kelly,Ed Sheeran,I Was Made For Loving You,D,146.0,Western,2015.0
The Weeknd ,,Escape From LA,G#,146.0,Western,2020.0
Rae Sremmurd,,Black Beatles,G,146.0,Western,2016.0
Selena Gomez,,Stars Dance,G,146.0,Western,2013.0
Taylor Swift,,Tis The Damn Season,F,146.0,Western,2020.0
Beyoncé,,Haunted,B,146.0,Western,2014.0
Bruno Mars,,When I Was Your Man,C,146.0,Western,2012.0
Britney Spears,,How I Roll,C#,146.0,Western,2011.0
Taylor Swift,,Tied Together With A Smile,D,146.0,Western,2006.0
Miley Cyrus,,High,F,146.0,Western,2020.0
Grace VanderWaal,,Gossip Girl,G,146.0,Western,2017.0
Macklemore & Ryan Lewis,Ray Dalton,Can't Hold Us,G,146.0,Western,2013.0
Halsey,,Hold Me Down,E,146.0,Western,2015.0
Carly Rae Jepsen,,Favorite Color,C,146.0,Western,2015.0
Selena Gomez & The Scene,,I Won't Apologize,A,146.0,Western,2009.0
That Poppy,(Solo)/Travis Mills,Lowlife,D,146.0,Western,2015.0
Bruno Mars,,Talking To The Moon,E,146.0,Western,2010.0
Flo Rida,Sage the Gemini & Lookas,GDFR,A#,146.0,Western,2015.0
Andy Grammer,,Fences,C,146.0,Western,2015.0
Katy Perry,,One Of The Boys,F,146.0,Western,2008.0
Bastille,,Goosebumps (One Eyed Jack's Session),G#,146.0,Western,2020.0
Jonas Brothers,,Trust,A#,146.0,Western,2019.0
ATEEZ,,Good Lil Boy,C,146.0,Western,2020.0
BTS,,Louder Than Bombs,D#,146.0,Western,2020.0
MARINA,,Mowgli’s Road,F#,146.0,Western,2010.0
Zara Larsson,MNEK,Never Forget You,D,146.0,Western,2016.0
Allie X,,Not So Bad In LA,G#,146.0,Western,2018.0
Sam Hunt,,Make You Miss Me,G,145.99,Western,2014.0
Madonna,Nicki Minaj & M.I.A.,Give Me All Your Luvin',C#,145.0,Western,2012.0
Major Lazer,Skip Marley & Diplo,Can't Take It From Me,B,145.0,Western,2020.0
Niall Horan,,Bend The Rules,G,145.0,Western,2020.0
KARD,,Enemy,F#,145.0,Western,2020.0
5 Seconds of Summer,,Greenlight,D,145.0,Western,2014.0
Demi Lovato,Ariana Grande,Met Him Last Night,G,145.0,Western,2021.0
Taylor Swift,,Better Than Revenge,D,145.0,Western,2010.0
Lana Del Rey,,Doin' Time,A#,145.0,Western,2019.0
Kelly Clarkson,,My Life Would Suck Without You,A,145.0,Western,2009.0
Ariana Grande,,God Is A Woman,F#,145.0,Western,2018.0
Ariana Grande,Cashmere Cat,Be My Baby,F#,145.0,Western,2014.0
Post Malone,,Allergic,C,145.0,Western,2017.0
Bruno Mars,,Marry You,F,145.0,Western,2010.0
CL ,,Hello Bitches,G#,145.0,Western,2015.0
Rina Sawayama,,Akasaka Sad,C,145.0,Western,2020.0
Fall Out Boy,Elton John,Save Rock And Roll,E,145.0,Western,2013.0
RIhanna,SZA,Consideration,F,145.0,Western,2016.0
Ashnikko,,L8r Boi,D,145.0,Western,2021.0
Mike Posner,,Be As You Are,D,145.0,Western,2016.0
Blackpink,,You Never Know,F,145.0,Western,2020.0
Post Malone,Future & Halsey,Die For Me,F,145.0,Western,2017.0
5 Seconds of Summer,,Never Be,F#,145.0,Western,2014.0
Jonas Brothers,,Comeback,C,145.0,Western,2019.0
Hollywood Undead,,My Town,B,145.0,Western,2011.0
Ke$ha,,Shadow,C,144.0,Western,2020.0
Sia,,Hostage,F#,144.0,Western,2014.0
P!nk,,Wild Hearts Can't Be Broken,C,144.0,Western,2017.0
Ellie Goulding,,How Deep Is Too Deep,F,144.0,Western,2020.0
Lorde,,Writer In The Dark,G,144.0,Western,2017.0
P!nk,,Barbies,C,144.0,Western,2017.0
Ariana Grande,,Positions,F,144.0,Western,2020.0
Lizzo,,Like A Girl,F,144.0,Western,2019.0
Bebe Rexha,,I Can't Stop Drinking About You,F#,144.0,Western,2014.0
MAGIC!,,Rude,C#,144.0,Western,2014.0
Doja Cat,,Rules,F,144.0,Western,2019.0
AURORA,,Lucky,C,144.0,Western,2015.0
Katy Perry,,Never Worn White,D,144.0,Western,2020.0
Pentatonix,,Ref,F#,144.0,Western,2015.0
Grimes,,Life in the Vivid Dream,F#,144.0,Western,2015.0
Christina Perri,,Human,G#,144.0,Western,2014.0
Ellie Goulding,Diplo & Swae Lee,Close To Me,E,144.0,Western,2020.0
Olivia Rodrigo,,Driver's License,A#,144.0,Western,2021.0
The Chainsmokers,Charlee,Inside Out,A#,144.0,Western,2015.0
Nicki Minaj,Ariana Grande,Get On Your Knees,D#,144.0,Western,2015.0
Ariana Grande,,Tattooed Heart,G,144.0,Western,2014.0
Troye Sivan,Betty Who,HEAVEN,D#,144.0,Western,2015.0
Allie X,,Good,E,144.0,Western,2015.0
Allie X,,Simon Says,E,144.0,Western,2017.0
Imagine Dragons,,Cool Out,E,144.0,Western,2018.0
Halsey,,Empty Gold,E,144.0,Western,2014.0
Taylor Swift,,I'm Only Me When With You,G#,144.0,Western,2006.0
Ariana Grande,Victoria Monet,Monopoly,C,144.0,Western,2019.0
Meghan Trainor,John Legend,Like I'm Gonna Lose You,C,144.0,Western,2015.0
5 Seconds of Summer,,Voodoo Doll,D,144.0,Western,2014.0
AURORA,,Winter Bird,G#,144.0,Western,2016.0
Bruno Mars,,Locked Out Of Heaven,F,144.0,Western,2012.0
Liam Payne,,Midnight,D,144.0,Western,2019.0
Sia,,Eye Of The Needle,E,144.0,Western,2014.0
Taylor Swift,Original/Taylor's Version,Come In With The Rain,D,144.0,Western,2008.0
Taylor Swift,,This Love,E,144.0,Western,2014.0
Bridgit Mendler,Kaiydo,Atlantis,A#,144.0,Western,2016.0
Demi Lovato,,Sorry not Sorry,D,144.0,Western,2017.0
Ellie Goulding,,Brightest Blue,C,144.0,Western,2020.0
Ariana Grande,Big Sean,Best Mistake,C#,144.0,Western,2014.0
Lady Gaga,,The Queen,A,144.0,Western,2011.0
Noah Cyrus,,Stay Together,G#,144.0,Western,2017.0
Lorde,,Glory And Gore,G#,144.0,Western,2013.0
MARINA,,Starring Role,E,144.0,Western,2012.0
Taylor Swift,,Getaway Car,D,144.0,Western,2017.0
Adele,,When We Were Young,D#,144.0,Western,2016.0
Jessie J,,Sweet Talker,G,144.0,Western,2014.0
Ellie Goulding,,Woman,D,143.5,Western,2020.0
Oh Wonder,,Midnight Moon,C#,143.0,Western,2015.0
Big Sean,Ariana Grande,Research,D#,143.0,Western,2015.0
Taylor Swift,,Exile,F#,143.0,Western,2020.0
Katy Perry,,Love Me,C#,143.0,Western,2013.0
Taylor Swift ,Maren Morris,You All Over Me (Taylor’s Version) (From The Vault),D,143.0,Western,2021.0
BTS,,Home,F,143.0,Western,2020.0
Britney Spears,,Toxic,D#,143.0,Western,2004.0
Florence + The Machine,,Cosmic Love,C,142.5,Western,2009.0
Taylor Swift,,Back To December,D,142.0,Western,2010.0
Lauv,BTS,Who,D,142.0,Western,2020.0
Big Sean,,Dark Sky (Skyscrapers),A#,142.0,Western,2015.0
Grimes,,Pin,F,142.0,Western,2015.0
Florence + The Machine,,Ship to Wreck,C,142.0,Western,2015.0
NCT 127  ,,White Night,A#,142.0,Western,2020.0
Birdy,,No Angel,C,142.0,Western,2017.0
Imagine Dragons,,Round And Round,D#,142.0,Western,2012.0
Sheppard,,Geronimo,G,142.0,Western,2014.0
Avril Lavigne,,When You're Gone,G,142.0,Western,2009.0
Taylor Swift,,Mad Woman,D#,142.0,Western,2020.0
Oh Wonder,,Drive,A,142.0,Western,2015.0
Ellie Goulding,Lauv,Slow Grenade,A,142.0,Western,2020.0
Katy Perry,,Power,G#,142.0,Western,2017.0
Pentatonix,Jason Derulo,If I Ever Fall In Love,C#,142.0,Western,2015.0
BTS,,Moon,F#,142.0,Western,2020.0
Taylor Swift,,Back To December (Acoustic Version),D,141.9,Western,2010.0
Charli XCX,,Pink Diamond,D#,141.0,Western,2020.0
Zara Larsson,,Ain't My Fault,D,141.0,Western,2016.0
Ellie Goulding,,Overture,G#,141.0,Western,2020.0
Allie X,,Lifted,C#,141.0,Western,2017.0
Little Mix,,DNA,F#,141.0,Western,2013.0
5 Seconds of Summer,,Good Girls,E,141.0,Western,2014.0
Birdy,,Heart of Gold,G,140.17,Western,
Elle King,,Ex's And Oh's,G,140.1,Western,2015.0
Ellie Goulding,,Cyan,E,140.04,Western,2020.0
Selena Gomez & The Scene,,Falling Down,D,140.0,Western,2010.0
Zendaya,,Replay,A,140.0,Western,2013.0
Skrillex & Diplo,Justin Bieber,Where Are U Now,G,140.0,Western,2015.0
Charli XCX,,Detonate,F,140.0,Western,2020.0
twenty one pilots,,Trees,F#,140.0,Western,2013.0
Twenty One Pilots,,Nico And The Niners,C,140.0,Western,2018.0
Zendaya,,Only When Your Close,A,140.0,Western,2013.0
Taylor Swift,,The 1,C,140.0,Western,2020.0
Selena Gomez,,Cut You Off,C,140.0,Western,2020.0
Sigma,Ella Henderson,Glitterball,C,140.0,Western,2016.0
Coldplay,,Paradise,F,140.0,Western,2012.0
Andy Grammer,,Kiss You Slow,C,140.0,Western,2015.0
My Chemical Romance,,Bulletproof Heart,F#,140.0,Western,2010.0
SOPHIE,,Immaterial,D,140.0,Western,2018.0
MARINA,,How To Be A Heartbreaker,D,140.0,Western,2013.0
ZAYN,,MiNd Of MiNdd (Intro),D,140.0,Western,2016.0
Nicki Minaj,Kanye West,Blazin,B,140.0,Western,2010.0
MARINA,,Purge The Poison,C,140.0,Western,2021.0
Lady Gaga,,Applause,A#,140.0,Western,2013.0
Ava Max,,Born To The Night,A,140.0,Western,2020.0
Panic! At The Disco,,Death of a Bachelor,C,140.0,Western,2016.0
Katy Perry,,Spiritual,A#,140.0,Western,2013.0
Melanie Martinez,,Dead To Me,C,140.0,Western,2014.0
Lauv,,Tell My Mama,C,140.0,Western,2020.0
Harry Styles,,Golden  ,G,140.0,Western,2019.0
WALK THE MOON,,Anna Sun,A#,140.0,Western,2011.0
Charli XCX,,Visions,A,140.0,Western,2020.0
Ariana Grande,,7 Rings,E,140.0,Western,2019.0
Mike Will Made-It,"Miley Cyrus, Wiz Khalifa & Juicy J",23,F,140.0,Western,2013.0
Megan Thee Stallion,,What's New,E,140.0,Western,2020.0
Liam Payne,,All I Want (For Christmas),A#,140.0,Western,2019.0
The Chainsmokers,5 Seconds Of Summer,Who Do You Love,D#,140.0,Western,2019.0
Iggy Azalea,,Work,G,140.0,Western,2013.0
Nicki Minaj,,Shanghai,A#,140.0,Western,2014.0
Halsey,,killing boys,E,140.0,Western,2020.0
Demi Lovato,,Let It Go,G,140.0,Western,2014.0
Katy Perry,,Harleys In Hawaii,C#,140.0,Western,2020.0
Allie X,,Hello,A,140.0,Western,2015.0
Halsey,,Forever... (is a long time),F,140.0,Western,2020.0
Meghan Trainor,Shy Carter,Mr. Almost,E,140.0,Western,2015.0
FKA Twigs,,Fallen Alien,G,140.0,Western,2019.0
Camila Cabello,Quavo,OMG,D#,140.0,Western,2017.0
